"profile","donor","Gene","common_rank_original","rank_percentile_original","p_value_original","common_adjusted_p_value_original","common_rank_mt_excluded","rank_percentile_mt_excluded","p_value_mt_excluded","common_adjusted_p_value_mt_excluded","rank_percentile_shift"
"manuscript","hoa3","MCL1",9,0.0273037542662116,0.467659189322375,0.999999999992947,18,0.0580204778156997,0.330169877931655,0.999999999988964,0.0307167235494881
"manuscript","hoa3","MEOX2",87,0.293515358361775,0.983811825944789,0.999999999992947,82,0.276450511945392,0.977733110917277,0.999999999988964,-0.0170648464163822
"manuscript","hoa3","MET",69,0.232081911262799,0.972748778312975,0.999999999992947,47,0.156996587030717,0.889369453665528,0.999999999988964,-0.0750853242320819
"manuscript","hoa3","MFF",279,0.948805460750853,0.999988100387517,0.999999999992947,269,0.914675767918089,0.999954724284091,0.999999999988964,-0.0341296928327646
"manuscript","hoa3","MFN1",243,0.825938566552901,0.999793186674955,0.999999999992947,287,0.976109215017065,0.999989874011887,0.999999999988964,0.150170648464164
"manuscript","hoa3","MFN2",278,0.945392491467577,0.999987537910599,0.999999999992947,262,0.890784982935154,0.999917415386194,0.999999999988964,-0.0546075085324231
"manuscript","hoa3","MGP",210,0.713310580204778,0.998938363130003,0.999999999992947,151,0.511945392491468,0.994764146295522,0.999999999988964,-0.201365187713311
"manuscript","hoa3","MIGA1",140,0.474402730375427,0.995012516952399,0.999999999992947,122,0.41296928327645,0.990615123134015,0.999999999988964,-0.0614334470989761
"manuscript","hoa3","MIR222HG",31,0.102389078498294,0.811849108281145,0.999999999992947,36,0.119453924914676,0.790666398250096,0.999999999988964,0.0170648464163823
"manuscript","hoa3","MIR22HG",40,0.133105802047782,0.859845850456353,0.999999999992947,56,0.187713310580205,0.933908081934539,0.999999999988964,0.0546075085324232
"manuscript","hoa3","MMP2",152,0.515358361774744,0.995955952145475,0.999999999992947,203,0.689419795221843,0.99878878465111,0.999999999988964,0.174061433447099
"manuscript","hoa3","MSX1",45,0.150170648464164,0.872959487596729,0.999999999992947,45,0.150170648464164,0.88542592853091,0.999999999988964,0
"manuscript","hoa3","MT1E",285,0.969283276450512,0.999999999992215,0.999999999992947,289,0.982935153583618,0.999990750695109,0.999999999988964,0.0136518771331058
"manuscript","hoa3","MT1X",275,0.935153583617747,0.999982501326837,0.999999999992947,249,0.84641638225256,0.999895819841545,0.999999999988964,-0.0887372013651877
"manuscript","hoa3","MT2A",54,0.180887372013652,0.921655890150526,0.999999999992947,92,0.310580204778157,0.981886061526269,0.999999999988964,0.129692832764505
"manuscript","hoa3","MTCH2",159,0.539249146757679,0.996452138274862,0.999999999992947,259,0.880546075085324,0.999912456123704,0.999999999988964,0.341296928327645
"manuscript","hoa3","MTFR1L",141,0.477815699658703,0.995046392394147,0.999999999992947,165,0.559726962457338,0.995676792344769,0.999999999988964,0.0819112627986348
"manuscript","hoa3","MTOR",266,0.904436860068259,0.999963650368377,0.999999999992947,280,0.95221843003413,0.999971275744286,0.999999999988964,0.0477815699658702
"manuscript","hoa3","MX1",222,0.754266211604096,0.99939707379799,0.999999999992947,201,0.68259385665529,0.998737236041717,0.999999999988964,-0.0716723549488054
"manuscript","hoa3","NBR1",134,0.453924914675768,0.994228768112975,0.999999999992947,210,0.713310580204778,0.99925115528568,0.999999999988964,0.25938566552901
"manuscript","hoa3","NDUFA1",55,0.184300341296928,0.933581348010667,0.999999999992947,88,0.296928327645051,0.979541900786668,0.999999999988964,0.112627986348123
"manuscript","hoa3","NDUFB8",30,0.0989761092150171,0.798713839667323,0.999999999992947,79,0.266211604095563,0.974254128996826,0.999999999988964,0.167235494880546
"manuscript","hoa3","NDUFS1",218,0.74061433447099,0.999280424733455,0.999999999992947,257,0.873720136518771,0.99990391964017,0.999999999988964,0.133105802047782
"manuscript","hoa3","NFE2L2",22,0.0716723549488055,0.732810198342029,0.999999999992947,34,0.112627986348123,0.765307887529796,0.999999999988964,0.0409556313993174
"manuscript","hoa3","NFKB1",71,0.238907849829352,0.973586537576705,0.999999999992947,238,0.808873720136519,0.999859000821222,0.999999999988964,0.569965870307167
"manuscript","hoa3","NFKBIA",4,0.0102389078498294,0.22452322742859,0.999999999992947,2,0.00341296928327645,4.49351100137498e-05,0.00660546117202122,-0.0068259385665529
"manuscript","hoa3","NIBAN1",188,0.638225255972696,0.998197416418005,0.999999999992947,187,0.63481228668942,0.997869047515768,0.999999999988964,-0.00341296928327639
"manuscript","hoa3","NR4A1",82,0.276450511945392,0.98146452372622,0.999999999992947,63,0.21160409556314,0.95459442482897,0.999999999988964,-0.0648464163822526
"manuscript","hoa3","NR4A2",34,0.112627986348123,0.824230634047028,0.999999999992947,61,0.204778156996587,0.947530645343825,0.999999999988964,0.0921501706484642
"manuscript","hoa3","NSUN6",92,0.310580204778157,0.985267512305311,0.999999999992947,184,0.62457337883959,0.997461189003572,0.999999999988964,0.313993174061433
"manuscript","hoa3","OPA1",260,0.883959044368601,0.999943829340657,0.999999999992947,195,0.662116040955631,0.998448288675882,0.999999999988964,-0.221843003412969
"manuscript","hoa3","OPTN",164,0.556313993174061,0.997019008940249,0.999999999992947,164,0.556313993174061,0.99563440957276,0.999999999988964,0
"manuscript","hoa3","PARL",172,0.583617747440273,0.997603076623744,0.999999999992947,146,0.494880546075085,0.994689626684368,0.999999999988964,-0.0887372013651878
"manuscript","hoa3","PDGFB",174,0.590443686006826,0.997691144735655,0.999999999992947,176,0.597269624573379,0.997024109669072,0.999999999988964,0.00682593856655289
"manuscript","hoa3","PECAM1",51,0.170648464163823,0.899447529902444,0.999999999992947,39,0.129692832764505,0.831579161695645,0.999999999988964,-0.0409556313993174
"manuscript","hoa3","PGF",239,0.812286689419795,0.999739597927131,0.999999999992947,128,0.433447098976109,0.991494979716952,0.999999999988964,-0.378839590443686
"manuscript","hoa3","PHB2",261,0.887372013651877,0.999944212107146,0.999999999992947,134,0.453924914675768,0.993269163664279,0.999999999988964,-0.433447098976109
"manuscript","hoa3","PHLDA1",47,0.156996587030717,0.885166850538977,0.999999999992947,58,0.194539249146758,0.940077925316139,0.999999999988964,0.037542662116041
"manuscript","hoa3","PIK3R3",122,0.41296928327645,0.993535652303984,0.999999999992947,103,0.348122866894198,0.986073591903993,0.999999999988964,-0.0648464163822525
"manuscript","hoa3","PIM1",52,0.174061433447099,0.901189737883007,0.999999999992947,102,0.344709897610922,0.985749570880093,0.999999999988964,0.170648464163823
"manuscript","hoa3","PINK1",284,0.965870307167236,0.99999999999151,0.999999999992947,166,0.563139931740614,0.995695535586562,0.999999999988964,-0.402730375426621
"manuscript","hoa3","PLAC9",226,0.767918088737201,0.999521044359627,0.999999999992947,228,0.774744027303754,0.999765427264124,0.999999999988964,0.00682593856655289
"manuscript","hoa3","PLAUR",217,0.737201365187713,0.999266477922953,0.999999999992947,261,0.887372013651877,0.999917222361633,0.999999999988964,0.150170648464164
"manuscript","hoa3","PLEKHG2",94,0.31740614334471,0.985763315618523,0.999999999992947,77,0.25938566552901,0.970042716726644,0.999999999988964,-0.0580204778156997
"manuscript","hoa3","PMAIP1",136,0.460750853242321,0.994306504475607,0.999999999992947,255,0.866894197952218,0.999903727350263,0.999999999988964,0.406143344709898
"manuscript","hoa3","PMPCA",287,0.976109215017065,0.999999999992649,0.999999999992947,236,0.802047781569966,0.999850081726161,0.999999999988964,-0.174061433447099
"manuscript","hoa3","PMPCB",42,0.139931740614334,0.870676624145197,0.999999999992947,217,0.737201365187713,0.999628104776407,0.999999999988964,0.597269624573379
"manuscript","hoa3","PPP1R14A",120,0.406143344709898,0.993199201501829,0.999999999992947,121,0.409556313993174,0.990333387009,0.999999999988964,0.00341296928327645
"manuscript","hoa3","PRDX1",28,0.0921501706484642,0.778699210750812,0.999999999992947,40,0.133105802047782,0.854256561717058,0.999999999988964,0.0409556313993174
"manuscript","hoa3","PRDX2",17,0.0546075085324232,0.65698143259857,0.999999999992947,21,0.068259385665529,0.40536293574174,0.999999999988964,0.0136518771331058
"manuscript","hoa3","PRDX3",206,0.699658703071672,0.998836548401346,0.999999999992947,159,0.539249146757679,0.995284577270668,0.999999999988964,-0.160409556313993
"manuscript","hoa3","PRDX5",90,0.303754266211604,0.984668763746319,0.999999999992947,55,0.184300341296928,0.929494838879139,0.999999999988964,-0.119453924914676
"manuscript","hoa3","PRKX",208,0.706484641638225,0.998881693683525,0.999999999992947,112,0.378839590443686,0.988961587725041,0.999999999988964,-0.327645051194539
"manuscript","hoa3","RASGEF1B",86,0.290102389078498,0.983340495199713,0.999999999992947,124,0.419795221843003,0.99092744754431,0.999999999988964,0.129692832764505
"manuscript","hoa3","RCAN1",109,0.368600682593857,0.991153444451557,0.999999999992947,117,0.395904436860068,0.990018949706375,0.999999999988964,0.0273037542662116
"manuscript","hoa3","RELA",249,0.84641638225256,0.999857289183675,0.999999999992947,294,1,0.999999999988964,0.999999999988964,0.15358361774744
"manuscript","hoa3","RGS16",91,0.307167235494881,0.98475691703152,0.999999999992947,227,0.771331058020478,0.99975105886204,0.999999999988964,0.464163822525597
"manuscript","hoa3","RGS2",184,0.62457337883959,0.998142345173629,0.999999999992947,273,0.928327645051195,0.999959023882567,0.999999999988964,0.303754266211604
"manuscript","hoa3","RHEB",150,0.508532423208191,0.995853466844545,0.999999999992947,281,0.955631399317406,0.999971637502475,0.999999999988964,0.447098976109215
"manuscript","hoa3","RND1",163,0.552901023890785,0.99659909870166,0.999999999992947,285,0.969283276450512,0.999982184194513,0.999999999988964,0.416382252559727
"manuscript","hoa3","RND3",286,0.972696245733788,0.999999999992587,0.999999999992947,213,0.723549488054608,0.999404587238234,0.999999999988964,-0.249146757679181
"manuscript","hoa3","RNPC3",228,0.774744027303754,0.999537998265419,0.999999999992947,178,0.604095563139932,0.997147746688166,0.999999999988964,-0.170648464163823
"manuscript","hoa3","RPL32P3",246,0.83617747440273,0.999818637122606,0.999999999992947,191,0.648464163822526,0.99806949560195,0.999999999988964,-0.187713310580205
"manuscript","hoa3","RPS6KA5",203,0.689419795221843,0.998795866111549,0.999999999992947,252,0.856655290102389,0.999900075077115,0.999999999988964,0.167235494880546
"manuscript","hoa3","RPS6KB1",212,0.720136518771331,0.999011409649716,0.999999999992947,226,0.767918088737201,0.999737778738917,0.999999999988964,0.0477815699658702
"manuscript","hoa3","RRN3P1",251,0.853242320819113,0.999885518719662,0.999999999992947,180,0.610921501706485,0.997242470341609,0.999999999988964,-0.242320819112628
"manuscript","hoa3","SELE",6,0.0170648464163823,0.398669137246541,0.999999999992947,10,0.0307167235494881,0.046814782448733,0.999999999988964,0.0136518771331058
"manuscript","hoa3","SEMA3A",32,0.10580204778157,0.812503566700554,0.999999999992947,26,0.0853242320819113,0.653648541325756,0.999999999988964,-0.0204778156996587
"manuscript","hoa3","SEMA3G",146,0.494880546075085,0.995635170478763,0.999999999992947,110,0.372013651877133,0.988313996306666,0.999999999988964,-0.122866894197952
"manuscript","hoa3","SEMA4A",104,0.351535836177474,0.989918517329693,0.999999999992947,104,0.351535836177474,0.986948496187337,0.999999999988964,0
"manuscript","hoa3","SERPINE1",33,0.109215017064846,0.81514983922116,0.999999999992947,43,0.143344709897611,0.865072276925817,0.999999999988964,0.0341296928327645
"manuscript","hoa3","SIPA1L2",166,0.563139931740614,0.997255803385407,0.999999999992947,114,0.385665529010239,0.989556277308313,0.999999999988964,-0.177474402730375
"manuscript","hoa3","SLC25A44",53,0.177474402730375,0.916513405266223,0.999999999992947,66,0.221843003412969,0.958135464925598,0.999999999988964,0.0443686006825939
"manuscript","hoa3","SLC26A2",158,0.535836177474403,0.99624984777277,0.999999999992947,148,0.501706484641638,0.994696705502655,0.999999999988964,-0.0341296928327645
"manuscript","hoa3","SLC4A7",112,0.378839590443686,0.991527148610525,0.999999999992947,153,0.51877133105802,0.994869493254599,0.999999999988964,0.139931740614334
"manuscript","hoa3","SLC5A3",282,0.959044368600683,0.999993269872596,0.999999999992947,278,0.945392491467577,0.999967911408143,0.999999999988964,-0.0136518771331058
"manuscript","hoa3","SLC6A6",154,0.522184300341297,0.996117818234133,0.999999999992947,139,0.47098976109215,0.994027917768796,0.999999999988964,-0.0511945392491467
"manuscript","hoa3","SNORD3A",130,0.440273037542662,0.994020286368162,0.999999999992947,116,0.392491467576792,0.989938869359036,0.999999999988964,-0.0477815699658703
"manuscript","hoa3","SOD1",19,0.0614334470989761,0.695948113666548,0.999999999992947,22,0.0716723549488055,0.406135833762917,0.999999999988964,0.0102389078498294
"manuscript","hoa3","SOD2",48,0.160409556313993,0.885621133884094,0.999999999992947,127,0.430034129692833,0.991298328401983,0.999999999988964,0.26962457337884
"manuscript","hoa3","SOX13",170,0.57679180887372,0.997337017803762,0.999999999992947,140,0.474402730375427,0.994122689066299,0.999999999988964,-0.102389078498294
"manuscript","hoa3","SOX17",160,0.542662116040956,0.996527504195477,0.999999999992947,196,0.665529010238908,0.998467695175825,0.999999999988964,0.122866894197952
"manuscript","hoa3","SRGN",132,0.447098976109215,0.99414391414137,0.999999999992947,120,0.406143344709898,0.990326175069611,0.999999999988964,-0.0409556313993174
"manuscript","hoa3","SYBU",232,0.78839590443686,0.999567765839922,0.999999999992947,174,0.590443686006826,0.996900949627034,0.999999999988964,-0.197952218430034
"manuscript","hoa3","SYNJ2",44,0.146757679180887,0.872922300779257,0.999999999992947,41,0.136518771331058,0.854920097778273,0.999999999988964,-0.0102389078498293
"manuscript","hoa3","SYT11",102,0.344709897610922,0.989736429445544,0.999999999992947,123,0.416382252559727,0.990634597632887,0.999999999988964,0.0716723549488054
"manuscript","hoa3","TAGLN",273,0.928327645051195,0.999978173823332,0.999999999992947,225,0.764505119453925,0.99972620408734,0.999999999988964,-0.16382252559727
"manuscript","hoa3","TAX1BP1",269,0.914675767918089,0.999970522330425,0.999999999992947,266,0.904436860068259,0.999934576052179,0.999999999988964,-0.0102389078498293
"manuscript","hoa3","TBK1",111,0.37542662116041,0.991511122194731,0.999999999992947,220,0.747440273037543,0.999666763314769,0.999999999988964,0.372013651877133
"manuscript","hoa3","TCF15",205,0.696245733788396,0.998830079803041,0.999999999992947,91,0.307167235494881,0.980968598919605,0.999999999988964,-0.389078498293515
"manuscript","hoa3","TEAD1",274,0.931740614334471,0.999979813769322,0.999999999992947,263,0.89419795221843,0.999926808014544,0.999999999988964,-0.037542662116041
"manuscript","hoa3","TEAD4",83,0.279863481228669,0.981669843826413,0.999999999992947,218,0.74061433447099,0.999640726405593,0.999999999988964,0.460750853242321
"manuscript","hoa3","TEK",12,0.037542662116041,0.625255311896074,0.999999999992947,42,0.139931740614334,0.856036863388825,0.999999999988964,0.102389078498294
"manuscript","hoa3","TFAM",271,0.921501706484642,0.99997328254384,0.999999999992947,175,0.593856655290102,0.996986758668012,0.999999999988964,-0.327645051194539
"manuscript","hoa3","THBS1",262,0.890784982935154,0.999954113853286,0.999999999992947,274,0.931740614334471,0.999959794368731,0.999999999988964,0.0409556313993173
"manuscript","hoa3","THY1",256,0.870307167235495,0.999923828216546,0.999999999992947,265,0.901023890784983,0.999934396311645,0.999999999988964,0.0307167235494881
"manuscript","hoa3","TIMP4",153,0.51877133105802,0.996044079995869,0.999999999992947,130,0.440273037542662,0.992226436156568,0.999999999988964,-0.0784982935153583
"manuscript","hoa3","TIPARP",10,0.0307167235494881,0.496094310631457,0.999999999992947,7,0.0204778156996587,0.0233930930557853,0.89924446322996,-0.0102389078498294
"manuscript","hoa3","TLCD2",289,0.982935153583618,0.999999999992723,0.999999999992947,286,0.972696245733788,0.999982236217131,0.999999999988964,-0.0102389078498293
"manuscript","hoa3","TM6SF1",139,0.47098976109215,0.99499218099766,0.999999999992947,105,0.354948805460751,0.987600693943629,0.999999999988964,-0.116040955631399
"manuscript","hoa3","TMEM161B-AS1",108,0.36518771331058,0.990829424688527,0.999999999992947,179,0.607508532423208,0.997176811523017,0.999999999988964,0.242320819112628
